Year,Medical_District_AR,Medical_District_EN,Cause_of_Death_AR,Nationality_AR,Cause_of_Death_EN,Nationality_EN,Sex_AR,Sex_EN,Value,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,التھاب الشعب او انتفاخ الرئــــــة او الربو,غیر مواطن,"Bronchitis, Emphysema, and Asthma",Non-Citizen,ا,F,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,التھاب الشعب او انتفاخ الرئــــــة او الربو,جملة,"Bronchitis, Emphysema, and Asthma",Total,جملة,Total,14,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,امراض جھاز تنفسي اخرى,مواطن,Other Respiratory Diseases,Citizen,ذ,M,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,امراض جھاز تنفسي اخرى,مواطن,Other Respiratory Diseases,Citizen,ا,F,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,امراض جھاز تنفسي اخرى,غیر مواطن,Other Respiratory Diseases,Non-Citizen,ذ,M,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,امراض جھاز تنفسي اخرى,غیر مواطن,Other Respiratory Diseases,Non-Citizen,ا,F,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,امراض جھاز تنفسي اخرى,جملة,Other Respiratory Diseases,Total,جملة,Total,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,قرحة بالمعدة او الاثنى عشر,مواطن,Ulcer of Stomach and Duodenum,Citizen,ذ,M,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,قرحة بالمعدة او الاثنى عشر,مواطن,Ulcer of Stomach and Duodenum,Citizen,ا,F,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,قرحة بالمعدة او الاثنى عشر,غیر مواطن,Ulcer of Stomach and Duodenum,Non-Citizen,ذ,M,1,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,قرحة بالمعدة او الاثنى عشر,غیر مواطن,Ulcer of Stomach and Duodenum,Non-Citizen,ا,F,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,قرحة بالمعدة او الاثنى عشر,جملة,Ulcer of Stomach and Duodenum,Total,جملة,Total,1,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,التھاب الذائدة الدودية ,مواطن,Appendicitis,Citizen,ذ,M,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,التھاب الذائدة الدودية ,مواطن,Appendicitis,Citizen,ا,F,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,التھاب الذائدة الدودية ,غیر مواطن,Appendicitis,Non-Citizen,ذ,M,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,التھاب الذائدة الدودية ,غیر مواطن,Appendicitis,Non-Citizen,ا,F,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,التھاب الذائدة الدودية ,جملة,Appendicitis,Total,جملة,Total,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,مرض الكبد المزمن وتشمع الكبد,مواطن,Chronic Liver Diseases and Cirrhosis,Citizen,ذ,M,7,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,مرض الكبد المزمن وتشمع الكبد,مواطن,Chronic Liver Diseases and Cirrhosis,Citizen,ا,F,6,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,مرض الكبد المزمن وتشمع الكبد,غیر مواطن,Chronic Liver Diseases and Cirrhosis,Non-Citizen,ذ,M,16,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,مرض الكبد المزمن وتشمع الكبد,غیر مواطن,Chronic Liver Diseases and Cirrhosis,Non-Citizen,ا,F,5,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,مرض الكبد المزمن وتشمع الكبد,جملة,Chronic Liver Diseases and Cirrhosis,Total,جملة,Total,34,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,التھاب الكلیة والمتلازمة الكلوية و الكلاء,مواطن,Nephritis Nephrotic Syndrome and Nephrosis,Citizen,ذ,M,7,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,التھاب الكلیة والمتلازمة الكلوية و الكلاء,مواطن,Nephritis Nephrotic Syndrome and Nephrosis,Citizen,ا,F,4,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,التھاب الكلیة والمتلازمة الكلوية و الكلاء,غیر مواطن,Nephritis Nephrotic Syndrome and Nephrosis,Non-Citizen,ذ,M,16,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,التھاب الكلیة والمتلازمة الكلوية و الكلاء,غیر مواطن,Nephritis Nephrotic Syndrome and Nephrosis,Non-Citizen,ا,F,14,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,التھاب الكلیة والمتلازمة الكلوية و الكلاء,جملة,Nephritis Nephrotic Syndrome and Nephrosis,Total,جملة,Total,41,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,تضخم البروستاتا,مواطن,Hyperplasia of the Prostate,Citizen,ذ,M,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,تضخم البروستاتا,مواطن,Hyperplasia of the Prostate,Citizen,ا,F,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,تضخم البروستاتا,غیر مواطن,Hyperplasia of the Prostate,Non-Citizen,ذ,M,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,تضخم البروستاتا,غیر مواطن,Hyperplasia of the Prostate,Non-Citizen,ا,F,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,تضخم البروستاتا,جملة,Hyperplasia of the Prostate,Total,جملة,Total,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الاجھاض,مواطن,Abortion,Citizen,ذ,M,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الاجھاض,مواطن,Abortion,Citizen,ا,F,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الاجھاض,غیر مواطن,Abortion,Non-Citizen,ذ,M,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الاجھاض,غیر مواطن,Abortion,Non-Citizen,ا,F,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الاجھاض,جملة,Abortion,Total,جملة,Total,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,وفیات تتعلق مباشرة بالحمل و الولادة,مواطن,Direct Obstetric Deaths,Citizen,ذ,M,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,وفیات تتعلق مباشرة بالحمل و الولادة,مواطن,Direct Obstetric Deaths,Citizen,ا,F,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,وفیات تتعلق مباشرة بالحمل و الولادة,غیر مواطن,Direct Obstetric Deaths,Non-Citizen,ذ,M,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,وفیات تتعلق مباشرة بالحمل و الولادة,غیر مواطن,Direct Obstetric Deaths,Non-Citizen,ا,F,1,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,وفیات تتعلق مباشرة بالحمل و الولادة,جملة,Direct Obstetric Deaths,Total,جملة,Total,1,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,العیوب الخلقیة,مواطن,Congenital Anomalies,Citizen,ذ,M,29,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,العیوب الخلقیة,مواطن,Congenital Anomalies,Citizen,ا,F,31,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,العیوب الخلقیة,غیر مواطن,Congenital Anomalies,Non-Citizen,ذ,M,51,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,العیوب الخلقیة,غیر مواطن,Congenital Anomalies,Non-Citizen,ا,F,24,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,العیوب الخلقیة,جملة,Congenital Anomalies,Total,جملة,Total,135,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,حالات معینة تنشأ فى الفترة حوالى الولادة,مواطن,Certain Conditions Originating in the Perinatal Period,Citizen,ذ,M,5,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,حالات معینة تنشأ فى الفترة حوالى الولادة,مواطن,Certain Conditions Originating in the Perinatal Period,Citizen,ا,F,2,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,حالات معینة تنشأ فى الفترة حوالى الولادة,غیر مواطن,Certain Conditions Originating in the Perinatal Period,Non-Citizen,ذ,M,9,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,حالات معینة تنشأ فى الفترة حوالى الولادة,غیر مواطن,Certain Conditions Originating in the Perinatal Period,Non-Citizen,ا,F,5,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,حالات معینة تنشأ فى الفترة حوالى الولادة,جملة,Certain Conditions Originating in the Perinatal Period,Total,جملة,Total,21,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,اصابة اثناء الولادة  - رض المولود,مواطن,Birth Trauma,Citizen,ذ,M,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,اصابة اثناء الولادة  - رض المولود,مواطن,Birth Trauma,Citizen,ا,F,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,اصابة اثناء الولادة  - رض المولود,غیر مواطن,Birth Trauma,Non-Citizen,ذ,M,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,اصابة اثناء الولادة  - رض المولود,غیر مواطن,Birth Trauma,Non-Citizen,ا,F,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,اصابة اثناء الولادة  - رض المولود,جملة,Birth Trauma,Total,جملة,Total,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,العـــلامــــات والاعراض و الحالات غیر المحددة,مواطن,"Signs, Symptoms, and Ill-Defined Conditions",Citizen,ذ,M,39,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,العـــلامــــات والاعراض و الحالات غیر المحددة,مواطن,"Signs, Symptoms, and Ill-Defined Conditions",Citizen,ا,F,21,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,العـــلامــــات والاعراض و الحالات غیر المحددة,غیر مواطن,"Signs, Symptoms, and Ill-Defined Conditions",Non-Citizen,ذ,M,60,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,العـــلامــــات والاعراض و الحالات غیر المحددة,غیر مواطن,"Signs, Symptoms, and Ill-Defined Conditions",Non-Citizen,ا,F,33,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,العـــلامــــات والاعراض و الحالات غیر المحددة,جملة,"Signs, Symptoms, and Ill-Defined Conditions",Total,جملة,Total,153,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الاصـــــابات والتسمم,مواطن,Injuries and Poisonings,Citizen,ذ,M,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الاصـــــابات والتسمم,مواطن,Injuries and Poisonings,Citizen,ا,F,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الاصـــــابات والتسمم,غیر مواطن,Injuries and Poisonings,Non-Citizen,ذ,M,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الاصـــــابات والتسمم,غیر مواطن,Injuries and Poisonings,Non-Citizen,ا,F,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الاصـــــابات والتسمم,جملة,Injuries and Poisonings,Total,جملة,Total,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الكسور,مواطن,Fractures,Citizen,ذ,M,29,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الكسور,مواطن,Fractures,Citizen,ا,F,6,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الكسور,غیر مواطن,Fractures,Non-Citizen,ذ,M,183,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الكسور,غیر مواطن,Fractures,Non-Citizen,ا,F,16,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الكسور,جملة,Fractures,Total,جملة,Total,234,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الاصابات داخل الجمجمة و الاصابات الداخلیة,مواطن,Intracranial and Internal Injuries including Nerve Related Injuries,Citizen,ذ,M,27,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الاصابات داخل الجمجمة و الاصابات الداخلیة,مواطن,Intracranial and Internal Injuries including Nerve Related Injuries,Citizen,ا,F,3,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الاصابات داخل الجمجمة و الاصابات الداخلیة,غیر مواطن,Intracranial and Internal Injuries including Nerve Related Injuries,Non-Citizen,ذ,M,105,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الاصابات داخل الجمجمة و الاصابات الداخلیة,غیر مواطن,Intracranial and Internal Injuries including Nerve Related Injuries,Non-Citizen,ا,F,12,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الاصابات داخل الجمجمة و الاصابات الداخلیة,جملة,Intracranial and Internal Injuries including Nerve Related Injuries,Total,جملة,Total,147,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,مواطن,Effects of Foreign Body Entering Through Orifice,Citizen,ذ,M,4,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,مواطن,Effects of Foreign Body Entering Through Orifice,Citizen,ا,F,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,غیر مواطن,Effects of Foreign Body Entering Through Orifice,Non-Citizen,ذ,M,14,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,غیر مواطن,Effects of Foreign Body Entering Through Orifice,Non-Citizen,ا,F,2,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,جملة,Effects of Foreign Body Entering Through Orifice,Total,جملة,Total,20,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الحروق,مواطن,Burns,Citizen,ذ,M,3,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الحروق,مواطن,Burns,Citizen,ا,F,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الحروق,غیر مواطن,Burns,Non-Citizen,ذ,M,7,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الحروق,غیر مواطن,Burns,Non-Citizen,ا,F,1,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الحروق,جملة,Burns,Total,جملة,Total,11,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,التسممات والتاثیرات السامة,مواطن,Poisonings and Toxic Effects,Citizen,ذ,M,3,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,التسممات والتاثیرات السامة,مواطن,Poisonings and Toxic Effects,Citizen,ا,F,2,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,التسممات والتاثیرات السامة,غیر مواطن,Poisonings and Toxic Effects,Non-Citizen,ذ,M,6,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,التسممات والتاثیرات السامة,غیر مواطن,Poisonings and Toxic Effects,Non-Citizen,ا,F,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,التسممات والتاثیرات السامة,جملة,Poisonings and Toxic Effects,Total,جملة,Total,11,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,غیر مبین,مواطن,Not Stated,Citizen,ذ,M,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,غیر مبین,مواطن,Not Stated,Citizen,ا,F,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,غیر مبین,غیر مواطن,Not Stated,Non-Citizen,ذ,M,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,غیر مبین,غیر مواطن,Not Stated,Non-Citizen,ا,F,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,غیر مبین,غیر مبین,Not Stated,Not Stated,غير مبين,Not Stated,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,غیر مبین,جملة,Not Stated,Total,جملة,Total,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الجملة,مواطن,Total,Citizen,ذ,M,296,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الجملة,مواطن,Total,Citizen,ا,F,172,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الجملة,مواطن,Total,Citizen,جملة,Total,468,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الجملة,غیر مواطن,Total,Non-Citizen,ذ,M,940,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الجملة,غیر مواطن,Total,Non-Citizen,ا,F,232,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الجملة,غیر مواطن,Total,Non-Citizen,جملة,Total,1172,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الجملة,غیر مبین,Total,Not Stated,غیر مبین,Not Stated,0,,,,,,,,,
2002,أبــو ظبــي,Abu Dhabi,الجملة الكلية,جملة,Grand Total,Total,جملة,Total,1640,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الامراض المعدية والطفیلیـــــة,مواطن,Infectious and Parasitic Diseases,Citizen,ذ,M,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الامراض المعدية والطفیلیـــــة,مواطن,Infectious and Parasitic Diseases,Citizen,ا,F,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الامراض المعدية والطفیلیـــــة,غیر مواطن,Infectious and Parasitic Diseases,Non-Citizen,ذ,M,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الامراض المعدية والطفیلیـــــة,غیر مواطن,Infectious and Parasitic Diseases,Non-Citizen,ا,F,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الامراض المعدية والطفیلیـــــة,جملة,Infectious and Parasitic Diseases,Total,جملة,Total,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,امراض الامعاء المعدية,مواطن,Intestinal Infectious Diseases,Citizen,ذ,M,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,امراض الامعاء المعدية,مواطن,Intestinal Infectious Diseases,Citizen,ا,F,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,امراض الامعاء المعدية,غیر مواطن,Intestinal Infectious Diseases,Non-Citizen,ذ,M,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,امراض الامعاء المعدية,غیر مواطن,Intestinal Infectious Diseases,Non-Citizen,ا,F,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,امراض الامعاء المعدية,جملة,Intestinal Infectious Diseases,Total,جملة,Total,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الــــــدرن,مواطن,Tuberculosis,Citizen,ذ,M,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الــــــدرن,مواطن,Tuberculosis,Citizen,ا,F,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الــــــدرن,غیر مواطن,Tuberculosis,Non-Citizen,ذ,M,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الــــــدرن,غیر مواطن,Tuberculosis,Non-Citizen,ا,F,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الــــــدرن,جملة,Tuberculosis,Total,جملة,Total,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,السعال الديكي,مواطن,Whooping Cough,Citizen,ذ,M,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,السعال الديكي,مواطن,Whooping Cough,Citizen,ا,F,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,السعال الديكي,غیر مواطن,Whooping Cough,Non-Citizen,ذ,M,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,السعال الديكي,غیر مواطن,Whooping Cough,Non-Citizen,ا,F,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,السعال الديكي,جملة,Whooping Cough,Total,جملة,Total,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,عدوى بالمكورات السحائیــــة,مواطن,Meningococcal Infection,Citizen,ذ,M,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,عدوى بالمكورات السحائیــــة,مواطن,Meningococcal Infection,Citizen,ا,F,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,عدوى بالمكورات السحائیــــة,غیر مواطن,Meningococcal Infection,Non-Citizen,ذ,M,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,عدوى بالمكورات السحائیــــة,غیر مواطن,Meningococcal Infection,Non-Citizen,ا,F,0,,,,,,,,,
